,relationship,first_name,second_name,co_bills,co_bills_status,co_bills_total
309,Cheryl GlennTeresa Reilly,Cheryl Glenn,Teresa Reilly,[],[],0
308,Cheryl GlennJesse Pippy,Cheryl Glenn,Jesse Pippy,[],[],0
307,Cheryl GlennJohnny Mautz,Cheryl Glenn,Johnny Mautz,[],[],0
306,Cheryl GlennMichael Malone,Cheryl Glenn,Michael Malone,[],[],0
305,Bob LongCheryl Glenn,Bob Long,Cheryl Glenn,[],[],0
304,Cheryl GlennTrent Kittleman,Cheryl Glenn,Trent Kittleman,[],[],0
303,Cheryl GlennSeth Howard,Cheryl Glenn,Seth Howard,[],[],0
301,Cheryl GlennWayne Hartman,Cheryl Glenn,Wayne Hartman,[],[],0
300,Cheryl GlennJeff Ghrist,Cheryl Glenn,Jeff Ghrist,[],[],0
299,Cheryl GlennJason Buckel,Cheryl Glenn,Jason Buckel,[],[],0
298,Cheryl GlennSteven Arentz,Cheryl Glenn,Steven Arentz,[],[],0
297,Carl AndertonCheryl Glenn,Carl Anderton,Cheryl Glenn,[],[],0
296,Cheryl GlennChristopher Adams,Cheryl Glenn,Christopher Adams,[],[],0
382,Cheryl GlennDorchester County Delegation,Cheryl Glenn,Dorchester County Delegation,[],[],0
384,Cheryl GlennSt. Marys County Delegation,Cheryl Glenn,St. Marys County Delegation,[],[],0
243,Cheryl GlennMarvin Holmes,Cheryl Glenn,Marvin Holmes,[],[],0
438,Cheryl GlennJeff Waldstreicher,Cheryl Glenn,Jeff Waldstreicher,[],[],0
446,Cecil County SenatorsCheryl Glenn,Cecil County Senators,Cheryl Glenn,[],[],0
445,Cheryl GlennNancy King,Cheryl Glenn,Nancy King,[],[],0
444,Cheryl GlennMalcolm Augustine,Cheryl Glenn,Malcolm Augustine,[],[],0
443,Cheryl GlennDelores Kelley,Cheryl Glenn,Delores Kelley,[],[],0
442,Cheryl GlennMelony Griffith,Cheryl Glenn,Melony Griffith,[],[],0
441,Arthur EllisCheryl Glenn,Arthur Ellis,Cheryl Glenn,[],[],0
440,Cheryl GlennPaul Pinsky,Cheryl Glenn,Paul Pinsky,[],[],0
439,Cheryl GlennWashington County Senators,Cheryl Glenn,Washington County Senators,[],[],0
437,Cheryl GlennSusan Lee,Cheryl Glenn,Susan Lee,[],[],0
448,Cheryl GlennKatherine Klausmeier,Cheryl Glenn,Katherine Klausmeier,[],[],0
436,Cheryl GlennKatie Hester,Cheryl Glenn,Katie Hester,[],[],0
435,Cheryl GlennWilliam Smith,Cheryl Glenn,William Smith,[],[],0
434,Cheryl GlennObie Patterson,Cheryl Glenn,Obie Patterson,[],[],0
433,Cheryl GlennPamela Beidle,Cheryl Glenn,Pamela Beidle,[],[],0
432,Cheryl GlennSarah Elfreth,Cheryl Glenn,Sarah Elfreth,[],[],0
431,Cheryl GlennRobert Zirkin,Cheryl Glenn,Robert Zirkin,[],[],0
430,Antonio HayesCheryl Glenn,Antonio Hayes,Cheryl Glenn,[],[],0
429,Cheryl GlennWilliam Ferguson,Cheryl Glenn,William Ferguson,[],[],0
447,Benjamin KramerCheryl Glenn,Benjamin Kramer,Cheryl Glenn,[],[],0
449,Carroll County SenatorsCheryl Glenn,Carroll County Senators,Cheryl Glenn,[],[],0
385,Anne Arundel County DelegationCheryl Glenn,Anne Arundel County Delegation,Cheryl Glenn,[],[],0
462,Alfred CarrBarrie Ciliberti,Alfred Carr,Barrie Ciliberti,[],[],0
477,Alfred CarrMelissa Wells,Alfred Carr,Melissa Wells,[],[],0
474,Alfred CarrNeil Parrott,Alfred Carr,Neil Parrott,[],[],0
473,Alfred CarrCharles Otto,Alfred Carr,Charles Otto,[],[],0
470,Alfred CarrJay Jalisi,Alfred Carr,Jay Jalisi,[],[],0
469,Alfred CarrJay Jacobs,Alfred Carr,Jay Jacobs,[],[],0
468,Alfred CarrMarvin Holmes,Alfred Carr,Marvin Holmes,[],[],0
466,Alfred CarrAndrea Harrison,Alfred Carr,Andrea Harrison,[],[],0
463,Alfred CarrJerry Clark,Alfred Carr,Jerry Clark,[],[],0
461,Alfred CarrAndrew Cassilly,Alfred Carr,Andrew Cassilly,[],[],0
450,Cheryl GlennHarford County Senators,Cheryl Glenn,Harford County Senators,[],[],0
460,Alfred CarrTony Bridges,Alfred Carr,Tony Bridges,[],[],0
458,Alfred CarrKumar Barve,Alfred Carr,Kumar Barve,[],[],0
457,Alfred CarrDalya Attar,Alfred Carr,Dalya Attar,[],[],0
455,Alfred CarrEric Ebersole,Alfred Carr,Eric Ebersole,[],[],0
454,Alfred CarrMark Chang,Alfred Carr,Mark Chang,[],[],0
453,Alfred CarrAlfred Carr,Alfred Carr,Alfred Carr,[],[],0
452,Calvert County SenatorsCheryl Glenn,Calvert County Senators,Cheryl Glenn,[],[],0
451,Anne Arundel County SenatorsCheryl Glenn,Anne Arundel County Senators,Cheryl Glenn,[],[],0
428,Cheryl GlennChris West,Cheryl Glenn,Chris West,[],[],0
427,Bryan SimonaireCheryl Glenn,Bryan Simonaire,Cheryl Glenn,[],[],0
426,Cheryl GlennJustin Ready,Cheryl Glenn,Justin Ready,[],[],0
395,Cheryl GlennJ.B. Jennings,Cheryl Glenn,J.B. Jennings,[],[],0
403,Cheryl GlennJames Rosapepe,Cheryl Glenn,James Rosapepe,[],[],0
402,Cheryl GlennCraig Zucker,Cheryl Glenn,Craig Zucker,[],[],0
401,Andrew SerafiniCheryl Glenn,Andrew Serafini,Cheryl Glenn,[],[],0
400,Cheryl GlennJohnny Salling,Cheryl Glenn,Johnny Salling,[],[],0
399,Cheryl GlennDouglas Peters,Cheryl Glenn,Douglas Peters,[],[],0
398,Cheryl GlennGeorge Edwards,Cheryl Glenn,George Edwards,[],[],0
397,Adelaide EckardtCheryl Glenn,Adelaide Eckardt,Cheryl Glenn,[],[],0
396,Cheryl GlennJudicial Proceedings,Cheryl Glenn,Judicial Proceedings,[],[],0
394,Baltimore City DelegationCheryl Glenn,Baltimore City Delegation,Cheryl Glenn,[],[],0
425,Cheryl GlennMichael Hough,Cheryl Glenn,Michael Hough,[],[],0
393,Cheryl GlennTalbot County Delegation,Cheryl Glenn,Talbot County Delegation,[],[],0
392,Calvert County DelegationCheryl Glenn,Calvert County Delegation,Cheryl Glenn,[],[],0
391,Cheryl GlennHoward County Delegation,Cheryl Glenn,Howard County Delegation,[],[],0
390,Carroll County DelegationCheryl Glenn,Carroll County Delegation,Cheryl Glenn,[],[],0
389,Cheryl GlennQueen Annes County Delegation,Cheryl Glenn,Queen Annes County Delegation,[],[],0
388,Cheryl GlennFederal Relations,Cheryl Glenn,Federal Relations,[],[],0
387,Cheryl GlennHarford County Delegation,Cheryl Glenn,Harford County Delegation,[],[],0
386,Charles County DelegationCheryl Glenn,Charles County Delegation,Cheryl Glenn,[],[],0
404,Cheryl GlennCheryl Kagan,Cheryl Glenn,Cheryl Kagan,[],[],0
405,Cheryl GlennWicomico County Senators,Cheryl Glenn,Wicomico County Senators,[],[],0
406,Cheryl GlennEducation,Cheryl Glenn,Education,[],[],0
407,Cheryl GlennJoanne Benson,Cheryl Glenn,Joanne Benson,[],[],0
424,Cheryl GlennStephen Hershey,Cheryl Glenn,Stephen Hershey,[],[],0
423,Cheryl GlennJason Gallion,Cheryl Glenn,Jason Gallion,[],[],0
422,Bob CassillyCheryl Glenn,Bob Cassilly,Cheryl Glenn,[],[],0
421,Cheryl GlennMary Carozza,Cheryl Glenn,Mary Carozza,[],[],0
420,Cheryl GlennJack Bailey,Cheryl Glenn,Jack Bailey,[],[],0
419,Cheryl GlennThomas Miller,Cheryl Glenn,Thomas Miller,[],[],0
418,Cheryl GlennEdward Reilly,Cheryl Glenn,Edward Reilly,[],[],0
417,Cheryl GlennShirley NathanPulliam,Cheryl Glenn,Shirley NathanPulliam,[],[],0
416,Budget and TaxationCheryl Glenn,Budget and Taxation,Cheryl Glenn,[],[],0
415,Cheryl GlennMary Washington,Cheryl Glenn,Mary Washington,[],[],0
414,Cheryl GlennCory McCray,Cheryl Glenn,Cory McCray,[],[],0
413,Cheryl GlennClarence Lam,Cheryl Glenn,Clarence Lam,[],[],0
412,Cheryl GlennFinance,Cheryl Glenn,Finance,[],[],0
411,Cheryl GlennGuy Guzzone,Cheryl Glenn,Guy Guzzone,[],[],0
410,Brian FeldmanCheryl Glenn,Brian Feldman,Cheryl Glenn,[],[],0
409,Cheryl GlennJill Carter,Cheryl Glenn,Jill Carter,[],[],0
408,Cheryl GlennRonald Young,Cheryl Glenn,Ronald Young,[],[],0
244,Cheryl GlennJay Jacobs,Cheryl Glenn,Jay Jacobs,[],[],0
241,Andrea HarrisonCheryl Glenn,Andrea Harrison,Cheryl Glenn,[],[],0
480,Alfred CarrCharles Sydnor,Alfred Carr,Charles Sydnor,[],[],0
100,Luke ClippingerStephen Lafferty,Luke Clippinger,Stephen Lafferty,[],[],0
114,Jay WalkerStephen Lafferty,Jay Walker,Stephen Lafferty,[],[],0
113,Anne KaiserStephen Lafferty,Anne Kaiser,Stephen Lafferty,[],[],0
112,Geraldine ValentinoSmithStephen Lafferty,Geraldine ValentinoSmith,Stephen Lafferty,[],[],0
111,Cecil County DelegationStephen Lafferty,Cecil County Delegation,Stephen Lafferty,[],[],0
109,Stephen LaffertyWanika Fisher,Stephen Lafferty,Wanika Fisher,[],[],0
108,Charlotte CrutchfieldStephen Lafferty,Charlotte Crutchfield,Stephen Lafferty,[],[],0
104,Pamela QueenStephen Lafferty,Pamela Queen,Stephen Lafferty,[],[],0
102,Stephen LaffertyTawanna Gaines,Stephen Lafferty,Tawanna Gaines,[],[],0
99,Gabriel AceveroStephen Lafferty,Gabriel Acevero,Stephen Lafferty,[],[],0
116,Joseph BotelerStephen Lafferty,Joseph Boteler,Stephen Lafferty,[],[],0
98,Kirill ReznikStephen Lafferty,Kirill Reznik,Stephen Lafferty,[],[],0
96,Economic MattersStephen Lafferty,Economic Matters,Stephen Lafferty,[],[],0
95,Mike RogersStephen Lafferty,Mike Rogers,Stephen Lafferty,[],[],0
94,Michael JacksonStephen Lafferty,Michael Jackson,Stephen Lafferty,[],[],0
93,Keith HaynesStephen Lafferty,Keith Haynes,Stephen Lafferty,[],[],0
90,Sandy BartlettStephen Lafferty,Sandy Bartlett,Stephen Lafferty,[],[],0
89,Environment and TransportationStephen Lafferty,Environment and Transportation,Stephen Lafferty,[],[],0
88,Health and Government OperationsStephen Lafferty,Health and Government Operations,Stephen Lafferty,[],[],0
115,Darryl BarnesStephen Lafferty,Darryl Barnes,Stephen Lafferty,[],[],0
119,Edith PattersonStephen Lafferty,Edith Patterson,Stephen Lafferty,[],[],0
148,Prince Georges County DelegationStephen Lafferty,Prince Georges County Delegation,Stephen Lafferty,[],[],0
136,Kriselda ValderramaStephen Lafferty,Kriselda Valderrama,Stephen Lafferty,[],[],0
146,Stephen LaffertyWays and Means,Stephen Lafferty,Ways and Means,[],[],0
145,JudiciaryStephen Lafferty,Judiciary,Stephen Lafferty,[],[],0
144,Lauren ArikanStephen Lafferty,Lauren Arikan,Stephen Lafferty,[],[],0
143,Adrienne JonesStephen Lafferty,Adrienne Jones,Stephen Lafferty,[],[],0
141,Elizabeth ProctorStephen Lafferty,Elizabeth Proctor,Stephen Lafferty,[],[],0
140,Stephen LaffertyTalmadge Branch,Stephen Lafferty,Talmadge Branch,[],[],0
138,C.T. WilsonStephen Lafferty,C.T. Wilson,Stephen Lafferty,[],[],0
137,Ron WatsonStephen Lafferty,Ron Watson,Stephen Lafferty,[],[],0
135,Stephen LaffertyWarren Miller,Stephen Lafferty,Warren Miller,[],[],0
121,Stephen LaffertyVeronica Turner,Stephen Lafferty,Veronica Turner,[],[],0
134,Nino MangioneStephen Lafferty,Nino Mangione,Stephen Lafferty,[],[],0
132,Carol KrimmStephen Lafferty,Carol Krimm,Stephen Lafferty,[],[],0
130,Mark FisherStephen Lafferty,Mark Fisher,Stephen Lafferty,[],[],0
128,Dereck DavisStephen Lafferty,Dereck Davis,Stephen Lafferty,[],[],0
127,Brian CrosbyStephen Lafferty,Brian Crosby,Stephen Lafferty,[],[],0
126,Stephen LaffertyWendell Beitzel,Stephen Lafferty,Wendell Beitzel,[],[],0
123,Jen TerrasaStephen Lafferty,Jen Terrasa,Stephen Lafferty,[],[],0
122,Alonzo WashingtonStephen Lafferty,Alonzo Washington,Stephen Lafferty,[],[],0
86,Julian IveyStephen Lafferty,Julian Ivey,Stephen Lafferty,[],[],0
85,Haven ShoemakerStephen Lafferty,Haven Shoemaker,Stephen Lafferty,[],[],0
84,April RoseStephen Lafferty,April Rose,Stephen Lafferty,[],[],0
37,Lesley LopezStephen Lafferty,Lesley Lopez,Stephen Lafferty,[],[],0
53,Stephen LaffertySteve Johnson,Stephen Lafferty,Steve Johnson,[],[],0
49,Heather BagnallStephen Lafferty,Heather Bagnall,Stephen Lafferty,[],[],0
48,Karen YoungStephen Lafferty,Karen Young,Stephen Lafferty,[],[],0
46,Nicholaus KipkeStephen Lafferty,Nicholaus Kipke,Stephen Lafferty,[],[],0
42,Erek BarronStephen Lafferty,Erek Barron,Stephen Lafferty,[],[],0
41,Mike MckayStephen Lafferty,Mike Mckay,Stephen Lafferty,[],[],0
40,Emily ShettyStephen Lafferty,Emily Shetty,Stephen Lafferty,[],[],0
38,Stephen LaffertySusan McComas,Stephen Lafferty,Susan McComas,[],[],0
36,Jazz LewisStephen Lafferty,Jazz Lewis,Stephen Lafferty,[],[],0
83,Stephen LaffertyTeresa Reilly,Stephen Lafferty,Teresa Reilly,[],[],0
35,Debra DavisStephen Lafferty,Debra Davis,Stephen Lafferty,[],[],0
34,Dan CoxStephen Lafferty,Dan Cox,Stephen Lafferty,[],[],0
33,Paul CordermanStephen Lafferty,Paul Corderman,Stephen Lafferty,[],[],0
32,Frank ConawayStephen Lafferty,Frank Conaway,Stephen Lafferty,[],[],0
30,Curtis AndersonStephen Lafferty,Curtis Anderson,Stephen Lafferty,[],[],0
29,Charles SydnorStephen Lafferty,Charles Sydnor,Stephen Lafferty,[],[],0
3,Mark ChangStephen Lafferty,Mark Chang,Stephen Lafferty,[],[],0
2,Alfred CarrStephen Lafferty,Alfred Carr,Stephen Lafferty,[],[],0
55,Stephen LaffertySusan Krebs,Stephen Lafferty,Susan Krebs,[],[],0
57,Samuel RosenbergStephen Lafferty,Samuel Rosenberg,Stephen Lafferty,[],[],0
58,Sheree SampleHughesStephen Lafferty,Sheree SampleHughes,Stephen Lafferty,[],[],0
59,Kathy SzeligaStephen Lafferty,Kathy Szeliga,Stephen Lafferty,[],[],0
82,Jesse PippyStephen Lafferty,Jesse Pippy,Stephen Lafferty,[],[],0
81,Johnny MautzStephen Lafferty,Johnny Mautz,Stephen Lafferty,[],[],0
80,Michael MaloneStephen Lafferty,Michael Malone,Stephen Lafferty,[],[],0
79,Bob LongStephen Lafferty,Bob Long,Stephen Lafferty,[],[],0
78,Stephen LaffertyTrent Kittleman,Stephen Lafferty,Trent Kittleman,[],[],0
77,Seth HowardStephen Lafferty,Seth Howard,Stephen Lafferty,[],[],0
76,Kevin HornbergerStephen Lafferty,Kevin Hornberger,Stephen Lafferty,[],[],0
75,Stephen LaffertyWayne Hartman,Stephen Lafferty,Wayne Hartman,[],[],0
73,Jason BuckelStephen Lafferty,Jason Buckel,Stephen Lafferty,[],[],0
72,Stephen LaffertySteven Arentz,Stephen Lafferty,Steven Arentz,[],[],0
71,Carl AndertonStephen Lafferty,Carl Anderton,Stephen Lafferty,[],[],0
70,Christopher AdamsStephen Lafferty,Christopher Adams,Stephen Lafferty,[],[],0
68,Robin GrammerStephen Lafferty,Robin Grammer,Stephen Lafferty,[],[],0
65,Sid SaabStephen Lafferty,Sid Saab,Stephen Lafferty,[],[],0
64,Matt MorganStephen Lafferty,Matt Morgan,Stephen Lafferty,[],[],0
63,Brian ChisholmStephen Lafferty,Brian Chisholm,Stephen Lafferty,[],[],0
62,Nick CharlesStephen Lafferty,Nick Charles,Stephen Lafferty,[],[],0
147,AppropriationsStephen Lafferty,Appropriations,Stephen Lafferty,[],[],0
149,Stephen LaffertyWicomico County Delegation,Stephen Lafferty,Wicomico County Delegation,[],[],0
240,Cheryl GlennJames Gilchrist,Cheryl Glenn,James Gilchrist,[],[],0
203,Stephen LaffertyWilliam Ferguson,Stephen Lafferty,William Ferguson,[],[],0
211,Stephen LaffertySusan Lee,Stephen Lafferty,Susan Lee,[],[],0
210,Katie HesterStephen Lafferty,Katie Hester,Stephen Lafferty,[],[],0
209,Stephen LaffertyWilliam Smith,Stephen Lafferty,William Smith,[],[],0
208,Obie PattersonStephen Lafferty,Obie Patterson,Stephen Lafferty,[],[],0
207,Pamela BeidleStephen Lafferty,Pamela Beidle,Stephen Lafferty,[],[],0
206,Sarah ElfrethStephen Lafferty,Sarah Elfreth,Stephen Lafferty,[],[],0
205,Robert ZirkinStephen Lafferty,Robert Zirkin,Stephen Lafferty,[],[],0
204,Antonio HayesStephen Lafferty,Antonio Hayes,Stephen Lafferty,[],[],0
202,Chris WestStephen Lafferty,Chris West,Stephen Lafferty,[],[],0
213,Stephen LaffertyWashington County Senators,Stephen Lafferty,Washington County Senators,[],[],0
201,Bryan SimonaireStephen Lafferty,Bryan Simonaire,Stephen Lafferty,[],[],0
200,Justin ReadyStephen Lafferty,Justin Ready,Stephen Lafferty,[],[],0
199,Michael HoughStephen Lafferty,Michael Hough,Stephen Lafferty,[],[],0
198,Stephen HersheyStephen Lafferty,Stephen Hershey,Stephen Lafferty,[],[],0
197,Jason GallionStephen Lafferty,Jason Gallion,Stephen Lafferty,[],[],0
196,Bob CassillyStephen Lafferty,Bob Cassilly,Stephen Lafferty,[],[],0
195,Mary CarozzaStephen Lafferty,Mary Carozza,Stephen Lafferty,[],[],0
194,Jack BaileyStephen Lafferty,Jack Bailey,Stephen Lafferty,[],[],0
212,Jeff WaldstreicherStephen Lafferty,Jeff Waldstreicher,Stephen Lafferty,[],[],0
214,Paul PinskyStephen Lafferty,Paul Pinsky,Stephen Lafferty,[],[],0
150,Montgomery County DelegationStephen Lafferty,Montgomery County Delegation,Stephen Lafferty,[],[],0
225,Anne Arundel County SenatorsStephen Lafferty,Anne Arundel County Senators,Stephen Lafferty,[],[],0
238,Cheryl GlennJerry Clark,Cheryl Glenn,Jerry Clark,[],[],0
237,Barrie CilibertiCheryl Glenn,Barrie Ciliberti,Cheryl Glenn,[],[],0
236,Andrew CassillyCheryl Glenn,Andrew Cassilly,Cheryl Glenn,[],[],0
233,Cheryl GlennKumar Barve,Cheryl Glenn,Kumar Barve,[],[],0
230,Cheryl GlennEric Ebersole,Cheryl Glenn,Eric Ebersole,[],[],0
229,Cheryl GlennMark Chang,Cheryl Glenn,Mark Chang,[],[],0
227,Cheryl GlennCheryl Glenn,Cheryl Glenn,Cheryl Glenn,[],[],0
226,Calvert County SenatorsStephen Lafferty,Calvert County Senators,Stephen Lafferty,[],[],0
224,Harford County SenatorsStephen Lafferty,Harford County Senators,Stephen Lafferty,[],[],0
215,Arthur EllisStephen Lafferty,Arthur Ellis,Stephen Lafferty,[],[],0
223,Carroll County SenatorsStephen Lafferty,Carroll County Senators,Stephen Lafferty,[],[],0
222,Katherine KlausmeierStephen Lafferty,Katherine Klausmeier,Stephen Lafferty,[],[],0
221,Benjamin KramerStephen Lafferty,Benjamin Kramer,Stephen Lafferty,[],[],0
220,Cecil County SenatorsStephen Lafferty,Cecil County Senators,Stephen Lafferty,[],[],0
219,Nancy KingStephen Lafferty,Nancy King,Stephen Lafferty,[],[],0
218,Malcolm AugustineStephen Lafferty,Malcolm Augustine,Stephen Lafferty,[],[],0
217,Delores KelleyStephen Lafferty,Delores Kelley,Stephen Lafferty,[],[],0
216,Melony GriffithStephen Lafferty,Melony Griffith,Stephen Lafferty,[],[],0
193,Stephen LaffertyThomas Miller,Stephen Lafferty,Thomas Miller,[],[],0
192,Edward ReillyStephen Lafferty,Edward Reilly,Stephen Lafferty,[],[],0
191,Shirley NathanPulliamStephen Lafferty,Shirley NathanPulliam,Stephen Lafferty,[],[],0
160,Charles County DelegationStephen Lafferty,Charles County Delegation,Stephen Lafferty,[],[],0
168,Baltimore City DelegationStephen Lafferty,Baltimore City Delegation,Stephen Lafferty,[],[],0
167,Stephen LaffertyTalbot County Delegation,Stephen Lafferty,Talbot County Delegation,[],[],0
166,Calvert County DelegationStephen Lafferty,Calvert County Delegation,Stephen Lafferty,[],[],0
165,Howard County DelegationStephen Lafferty,Howard County Delegation,Stephen Lafferty,[],[],0
164,Carroll County DelegationStephen Lafferty,Carroll County Delegation,Stephen Lafferty,[],[],0
163,Queen Annes County DelegationStephen Lafferty,Queen Annes County Delegation,Stephen Lafferty,[],[],0
162,Federal RelationsStephen Lafferty,Federal Relations,Stephen Lafferty,[],[],0
161,Harford County DelegationStephen Lafferty,Harford County Delegation,Stephen Lafferty,[],[],0
159,Anne Arundel County DelegationStephen Lafferty,Anne Arundel County Delegation,Stephen Lafferty,[],[],0
190,Budget and TaxationStephen Lafferty,Budget and Taxation,Stephen Lafferty,[],[],0
158,St. Marys County DelegationStephen Lafferty,St. Marys County Delegation,Stephen Lafferty,[],[],0
157, Prince Georges County DelegationStephen Lafferty, Prince Georges County Delegation,Stephen Lafferty,[],[],0
156,Dorchester County DelegationStephen Lafferty,Dorchester County Delegation,Stephen Lafferty,[],[],0
155,Frederick County DelegationStephen Lafferty,Frederick County Delegation,Stephen Lafferty,[],[],0
154,Stephen LaffertyWashington County Delegation,Stephen Lafferty,Washington County Delegation,[],[],0
153,Garrett County DelegationStephen Lafferty,Garrett County Delegation,Stephen Lafferty,[],[],0
152,Allegany County DelegationStephen Lafferty,Allegany County Delegation,Stephen Lafferty,[],[],0
151,Baltimore County DelegationStephen Lafferty,Baltimore County Delegation,Stephen Lafferty,[],[],0
169,J.B. JenningsStephen Lafferty,J.B. Jennings,Stephen Lafferty,[],[],0
170,Judicial ProceedingsStephen Lafferty,Judicial Proceedings,Stephen Lafferty,[],[],0
171,Adelaide EckardtStephen Lafferty,Adelaide Eckardt,Stephen Lafferty,[],[],0
172,George EdwardsStephen Lafferty,George Edwards,Stephen Lafferty,[],[],0
189,Mary WashingtonStephen Lafferty,Mary Washington,Stephen Lafferty,[],[],0
188,Cory McCrayStephen Lafferty,Cory McCray,Stephen Lafferty,[],[],0
187,Clarence LamStephen Lafferty,Clarence Lam,Stephen Lafferty,[],[],0
186,FinanceStephen Lafferty,Finance,Stephen Lafferty,[],[],0
185,Guy GuzzoneStephen Lafferty,Guy Guzzone,Stephen Lafferty,[],[],0
184,Brian FeldmanStephen Lafferty,Brian Feldman,Stephen Lafferty,[],[],0
183,Jill CarterStephen Lafferty,Jill Carter,Stephen Lafferty,[],[],0
182,Ronald YoungStephen Lafferty,Ronald Young,Stephen Lafferty,[],[],0
181,Joanne BensonStephen Lafferty,Joanne Benson,Stephen Lafferty,[],[],0
180,EducationStephen Lafferty,Education,Stephen Lafferty,[],[],0
179,Stephen LaffertyWicomico County Senators,Stephen Lafferty,Wicomico County Senators,[],[],0
178,Cheryl KaganStephen Lafferty,Cheryl Kagan,Stephen Lafferty,[],[],0
177,James RosapepeStephen Lafferty,James Rosapepe,Stephen Lafferty,[],[],0
176,Craig ZuckerStephen Lafferty,Craig Zucker,Stephen Lafferty,[],[],0
175,Andrew SerafiniStephen Lafferty,Andrew Serafini,Stephen Lafferty,[],[],0
174,Johnny SallingStephen Lafferty,Johnny Salling,Stephen Lafferty,[],[],0
173,Douglas PetersStephen Lafferty,Douglas Peters,Stephen Lafferty,[],[],0
478,Alfred CarrWilliam Wivell,Alfred Carr,William Wivell,[],[],0
481,Alfred CarrCurtis Anderson,Alfred Carr,Curtis Anderson,[],[],0
988,Eric EbersoleSandy Bartlett,Eric Ebersole,Sandy Bartlett,[],[],0
822,AppropriationsMark Chang,Appropriations,Mark Chang,[],[],0
830,Frederick County DelegationMark Chang,Frederick County Delegation,Mark Chang,[],[],0
829,Mark ChangWashington County Delegation,Mark Chang,Washington County Delegation,[],[],0
828,Garrett County DelegationMark Chang,Garrett County Delegation,Mark Chang,[],[],0
827,Allegany County DelegationMark Chang,Allegany County Delegation,Mark Chang,[],[],0
826,Baltimore County DelegationMark Chang,Baltimore County Delegation,Mark Chang,[],[],0
825,Mark ChangMontgomery County Delegation,Mark Chang,Montgomery County Delegation,[],[],0
824,Mark ChangWicomico County Delegation,Mark Chang,Wicomico County Delegation,[],[],0
823,Mark ChangPrince Georges County Delegation,Mark Chang,Prince Georges County Delegation,[],[],0
